row,anon_student_id,problem_hierarchy,problem_name,problem_view,step_name,step_start_time,first_transaction_time,correct_transaction_time,step_end_time,step_duration,correct_step_duration,error_step_duration,correct_first_attempt,incorrects,hints,corrects,KC,opportunity
1017403,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG47A,1,-18x-26 = -17,54:46.0,55:15.0,55:24.0,55:24.0,38,,38,0,0,2,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: ax+b=c, negative; ax+b=c, negative]",36~~11
1017404,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG47A,1,-18x-26+26 = -17+26,55:24.0,55:30.0,55:30.0,55:30.0,6,6,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],7
1017405,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG47A,1,-18x = -17+26,55:30.0,55:35.0,55:39.0,55:39.0,9,,9,0,0,2,1,[SkillRule: Consolidate vars with coeff; CLT],8
1017407,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG47A,1,-18x = 9,55:39.0,55:48.0,55:48.0,55:48.0,9,9,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",40~~8
1017408,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG46A,1,24 = y+28+39y,30:00.0,30:42.0,30:53.0,30:53.0,53,,53,0,0,1,1,"[SkillRule: Consolidate vars, no coeff; CLT]",2
1017409,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG46A,1,24 = 40y+28,30:53.0,31:00.0,31:15.0,31:15.0,22,,22,0,1,2,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",37
1017410,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG46A,1,24-28 = 40y+28-28,31:15.0,31:37.0,31:37.0,31:37.0,22,22,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],9
1017413,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG46A,1,24-28 = 40y,31:37.0,31:50.0,31:50.0,31:50.0,13,13,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],10
1017414,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG47,1,7 = -y+7y-7,34:11.0,34:59.0,34:59.0,34:59.0,48,48,,1,0,0,1,"[SkillRule: Consolidate vars, no coeff; CLT]",3
1017415,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG47,1,7 = 6y-7,34:59.0,35:14.0,35:14.0,35:14.0,15,15,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: ax+b=c, negative; ax+b=c, negative]",38~~12
1017416,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG47,1,7+7 = 6y-7+7,35:14.0,35:20.0,35:20.0,35:20.0,6,6,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],11
1017417,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG47,1,7+7 = 6y,35:20.0,35:26.0,35:26.0,35:26.0,6,6,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],12
1017419,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG47,1,14 = 6y,35:26.0,35:31.0,35:31.0,35:31.0,5,5,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",31~~42
1017420,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG46,1,9 = x-4x-10,35:49.0,35:55.0,35:55.0,35:55.0,6,6,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",39
1017421,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG46,1,9+10 = x-4x-10+10,35:55.0,36:03.0,36:03.0,36:03.0,8,8,,1,0,0,1,"[SkillRule: Consolidate vars, no coeff; CLT]",4
1017422,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG46,1,9+10 = -3x,36:03.0,36:08.0,36:08.0,36:08.0,5,5,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],13
1017424,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG46,1,19 = -3x,36:08.0,36:16.0,36:27.0,36:27.0,19,,19,0,1,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",43~~9
1017425,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG45,1,-5y-8y-9 = 1,36:41.0,37:23.0,37:23.0,37:23.0,42,42,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",40
1017426,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG45,1,-5y-8y-9+9 = 1+9,37:23.0,37:32.0,37:32.0,37:32.0,9,9,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],14
1017427,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG45,1,-13y = 1+9,37:32.0,37:36.0,37:36.0,37:36.0,4,4,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],15
1017429,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG45,1,-13y = 10,37:36.0,37:41.0,38:17.0,38:17.0,41,,41,0,1,2,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",44~~10
1017430,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG47A,2,-24-27x-x = -17,38:58.0,39:11.0,39:27.0,39:27.0,29,,29,0,1,2,1,"[SkillRule: Consolidate vars, no coeff; CLT]",5
1017431,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG47A,2,-24-28x = -17,39:27.0,39:30.0,39:54.0,39:54.0,27,,27,0,2,2,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: ax+b=c, negative; ax+b=c, negative]",41~~13
1017432,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG47A,2,-24-28x+24 = -17+24,39:54.0,40:04.0,40:04.0,40:04.0,10,10,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],16
1017433,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG47A,2,-28x = -17+24,40:04.0,40:08.0,40:08.0,40:08.0,4,4,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],17
1017435,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG47A,2,-28x = 7,40:08.0,40:14.0,40:24.0,40:24.0,16,,16,0,1,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",45~~11
1017436,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG46A,2,-11-23x+x = -8,40:44.0,40:57.0,40:57.0,40:57.0,13,13,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",42
1017437,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG46A,2,-11-23x+x+11 = -8+11,40:57.0,41:04.0,41:04.0,41:04.0,7,7,,1,0,0,1,"[SkillRule: Consolidate vars, no coeff; CLT]",6
1017438,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG46A,2,-22x = -8+11,41:04.0,41:10.0,41:10.0,41:10.0,6,6,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],18
1017441,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG46A,2,-22x = 3,41:10.0,41:24.0,41:24.0,41:24.0,14,14,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",46~~12
1017442,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG45A,2,-41y-45+45y = 47,41:47.0,41:53.0,42:01.0,42:01.0,14,,14,0,1,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",43
1017443,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG45A,2,-41y-45+45y+45 = 47+45,42:01.0,42:08.0,42:08.0,42:08.0,7,7,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],19
1017444,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG45A,2,4y = 47+45,42:08.0,42:12.0,42:12.0,42:12.0,4,4,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],20
1017447,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG45A,2,4y = 92,42:12.0,42:18.0,42:18.0,42:18.0,6,6,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",32~~47
1017448,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG46A,3,28 = -49x+x+17,42:37.0,42:43.0,42:43.0,42:43.0,6,6,,1,0,0,1,"[SkillRule: Consolidate vars, no coeff; CLT]",7
1017449,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG46A,3,28 = -48x+17,42:43.0,42:54.0,42:54.0,42:54.0,11,11,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",44
1017450,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG46A,3,28-17 = -48x+17-17,42:54.0,43:04.0,43:04.0,43:04.0,10,10,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],21
1017451,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG46A,3,28-17 = -48x,43:04.0,43:09.0,43:09.0,43:09.0,5,5,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],22
1017454,Rl6LafSUXj,"Unit ES_03, Section ES_03-1",EG46A,3,11 = -48x,43:09.0,43:18.0,43:18.0,43:18.0,9,9,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",48~~13
1017455,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG46,1,-2 = -3-3x+x,43:38.0,43:43.0,43:43.0,43:43.0,5,5,,1,0,0,1,"[SkillRule: Consolidate vars, no coeff; CLT]",8
1017456,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG46,1,FinalAnswer,43:43.0,43:52.0,43:52.0,43:52.0,9,9,,1,0,0,1,combine-like-terms-sp,1
1017457,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG46,1,-2 = -3-2x,43:52.0,44:00.0,44:00.0,44:00.0,8,8,,1,0,0,1,"[SkillRule: ax+b=c, negative; ax+b=c, negative]~~[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",14~~45
1017458,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG46,1,-2+3 = -3-2x+3,44:00.0,44:05.0,44:05.0,44:09.0,9,9,,1,0,0,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]",1
1017459,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG46,1,1 = -2x,44:09.0,44:18.0,44:18.0,44:18.0,9,9,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",49~~14
1017460,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG46,1,1/-2 = -2x/-2,44:18.0,44:25.0,44:25.0,44:28.0,10,10,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],3
1017461,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG47,1,-2 = -5x-x-6,44:36.0,44:40.0,44:40.0,44:40.0,4,4,,1,0,0,1,"[SkillRule: Consolidate vars, no coeff; CLT]",9
1017462,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG47,1,FinalAnswer,44:40.0,44:46.0,44:46.0,44:46.0,6,6,,1,0,0,1,combine-like-terms-sp,2
1017463,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG47,1,-2 = -6x-6,44:46.0,44:55.0,44:55.0,44:55.0,9,9,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: ax+b=c, negative; ax+b=c, negative]",46~~15
1017464,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG47,1,-2+6 = -6x-6+6,44:55.0,45:06.0,45:06.0,45:19.0,24,24,,1,0,0,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]",2
1017465,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG47,1,4 = -6x,45:19.0,45:26.0,45:26.0,45:26.0,7,7,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",50~~15
1017466,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG47,1,4/-6 = -6x/-6,45:26.0,45:34.0,45:34.0,45:38.0,12,12,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],4
1017467,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG45A,1,24 = 14-26y-12y,45:44.0,45:47.0,45:47.0,45:47.0,3,3,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],23
1017468,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG45A,1,FinalAnswer,45:47.0,45:55.0,45:55.0,46:49.0,18,18,,1,0,0,2,simplify-fractions-sp~~combine-like-terms-sp,2~~3
1017469,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG45A,1,24 = 14-38y,45:55.0,46:03.0,46:03.0,46:03.0,8,8,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",47
1017470,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG45A,1,24-14 = 14-38y-14,46:03.0,46:07.0,46:07.0,46:14.0,11,11,,1,0,0,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]",3
1017471,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG45A,1,10 = -38y,46:14.0,46:22.0,46:22.0,46:22.0,8,8,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",51~~16
1017473,Rl6LafSUXj,"Unit ES_03, Section ES_03-2",EG45A,1,10/-38 = -38y/-38,46:22.0,46:30.0,46:30.0,46:34.0,12,12,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],5
1017474,Rl6LafSUXj,"Unit ES_03, Section ES_03-3",EG50,1,3 = -y+8.2y,46:57.0,47:03.0,47:03.0,47:03.0,6,6,,1,0,0,1,"[SkillRule: Consolidate vars, no coeff; CLT]",10
1017477,Rl6LafSUXj,"Unit ES_03, Section ES_03-3",EG50,1,3 = 7.2y,47:03.0,47:11.0,47:11.0,47:11.0,8,8,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",33~~52
1017478,Rl6LafSUXj,"Unit ES_03, Section ES_03-3",EG48,1,-3 = 7y+3.8y,47:31.0,47:35.0,47:35.0,47:35.0,4,4,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],24
1017481,Rl6LafSUXj,"Unit ES_03, Section ES_03-3",EG48,1,-3 = 10.8y,47:35.0,47:41.0,47:41.0,47:41.0,6,6,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",34~~53
1017482,Rl6LafSUXj,"Unit ES_03, Section ES_03-3",EG49A,1,-36 = 14.3y+y,47:59.0,48:03.0,48:03.0,48:03.0,4,4,,1,0,0,1,"[SkillRule: Consolidate vars, no coeff; CLT]",11
1017485,Rl6LafSUXj,"Unit ES_03, Section ES_03-3",EG49A,1,-36 = 15.3y,48:03.0,48:09.0,48:09.0,48:09.0,6,6,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",35~~54
1017486,Rl6LafSUXj,"Unit ES_03, Section ES_03-3",EG48A,1,-34.5x-18x = -13,48:25.0,48:28.0,48:28.0,48:28.0,3,3,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],25
1017489,Rl6LafSUXj,"Unit ES_03, Section ES_03-3",EG48A,1,-52.5x = -13,48:28.0,48:37.0,48:37.0,48:37.0,9,9,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",55~~17
1017490,Rl6LafSUXj,"Unit ES_03, Section ES_03-3",EG49,1,y+7.9y = -7,48:56.0,49:13.0,49:13.0,49:13.0,17,17,,1,0,0,1,"[SkillRule: Consolidate vars, no coeff; CLT]",12
1017493,Rl6LafSUXj,"Unit ES_03, Section ES_03-3",EG49,1,8.9y = -7,49:13.0,49:27.0,49:27.0,49:27.0,14,14,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",36~~56
1017494,Rl6LafSUXj,"Unit ES_03, Section ES_03-3",EG48,2,6 = -8y+3.9y,51:03.0,51:08.0,51:08.0,51:08.0,5,5,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],26
